2014-08-14 15:21:31

------------

285 samples in ../split_library_log/Flores_Residential_Kitchen_Microbiology_study_1566_split_library_log.txt
285 samples in ../otu_table_stats/Flores_Residential_Kitchen_Microbiology_otu_table_stats.txt

------------
sample	splitLibLog	otuTableStats	percent
KiD46.630492	119065.0	104497.0	0.877646663587
KiC40.630660	120231.0	92460.0	0.769019637198
KiC77.630519	120247.0	102325.0	0.850956780627
KiC73.630605	120451.0	64250.0	0.533411926842
KiD26.630695	120781.0	104798.0	0.867669583792
KiA39.630655	121512.0	105656.0	0.869510830206
KiA1.630716	123138.0	1761.0	0.0143010281148
KiA69.630647	123146.0	106799.0	0.867255128059
KiB36.630609	123540.0	101448.0	0.821175327829
KiA61.630594	123603.0	107317.0	0.868239444026
KiC57.630668	124460.0	112656.0	0.905158283786
KiC78.630621	125172.0	104370.0	0.833812673761
KiD48.630612	127451.0	117114.0	0.91889432017
KiB46.630497	128631.0	113395.0	0.881552658379
KiC75.630637	129910.0	91416.0	0.703687168039
KiD85.630573	130787.0	17978.0	0.137460145121
KiD70.630582	131406.0	107813.0	0.820457208955
KiC38.630577	133300.0	107386.0	0.8055963991
KiC11.630508	133567.0	59364.0	0.444451099448
KiD79.630691	134015.0	114771.0	0.856404133866
KiB24.630640	134839.0	119900.0	0.889208611752
KiC4.630514	134886.0	1928.0	0.0142935515917
KiB26.630672	135963.0	116006.0	0.853217419445
KiD30.630559	135969.0	123558.0	0.908721841008
KiA75.630480	138135.0	11533.0	0.0834907879972
KiC69.630743	139160.0	108383.0	0.778837309572
KiD82.630740	141002.0	128641.0	0.912334576815
KiC39.630669	141313.0	107555.0	0.761111858074
KiD81.630517	142535.0	118906.0	0.834223173256
KiB35.630613	144008.0	129526.0	0.899436142437
KiB27.630481	144364.0	129455.0	0.896726330664
KiA73.630558	144862.0	81.0	0.000559152848918
KiD77.630648	145050.0	128974.0	0.889169251982
KiC76.630702	147005.0	64770.0	0.440597258597
KiC59.630576	147614.0	127997.0	0.867106101047
KiA40.630747	149077.0	110275.0	0.739718400558
KiD71.630563	150790.0	127498.0	0.845533523443
KiA70.630727	150986.0	131495.0	0.870908561059
KiB5.630686	151397.0	130770.0	0.863755556583
KiB54.630662	152826.0	123288.0	0.8067213694
KiB19.630748	153500.0	128266.0	0.835609120521
KiC5.630511	153722.0	139332.0	0.906389456291
KiD83.630536	154125.0	81512.0	0.528869424169
KiC68.630575	154591.0	82565.0	0.534086719149
KiB28.630718	155221.0	133861.0	0.862389753964
KiA68.630675	157072.0	134135.0	0.853971427116
KiB18.630503	162165.0	128553.0	0.792729627232
KiB63.630541	162628.0	68656.0	0.422165924687
KiB62.630504	164145.0	30138.0	0.183605958147
KiA29.630489	164682.0	144832.0	0.879464665234
KiB34.630526	164798.0	138941.0	0.843098824015
KiC84.630614	164982.0	145844.0	0.883999466608
KiB9.630663	165714.0	124206.0	0.749520257794
KiD19.630713	169575.0	58318.0	0.343906825888
KiB10.630712	171296.0	161426.0	0.942380440874
KiC36.630570	171328.0	88627.0	0.517294312663
KiC8.630515	172341.0	149445.0	0.86714710951
KiD78.630676	182543.0	161932.0	0.887089617241
KiC71.630624	183963.0	129726.0	0.705174410072
KiB12.630521	184187.0	156791.0	0.851259860902
KiA26.630734	186442.0	160948.0	0.863260424153
KiD86.630560	186456.0	159178.0	0.853702750247
KiD84.630715	191497.0	76528.0	0.399630281414
KiC10.630512	192543.0	156197.0	0.811231776798
KiA77.630482	193948.0	158989.0	0.819750654815
KiB8.630610	193985.0	176340.0	0.909039358713
KiD87.630670	194507.0	170857.0	0.878410545636
KiB39.630496	203886.0	187808.0	0.92114220692
KiD72.630479	204685.0	153849.0	0.7516378826
KiA59.630618	208799.0	171086.0	0.819381318876
KiB6.630523	209560.0	191666.0	0.914611567093
KiC24.630726	211291.0	178247.0	0.843609051024
KiD80.630623	212024.0	196961.0	0.928956155907
KiC72.630477	214156.0	165073.0	0.770807261996
KiD18.630658	216172.0	27066.0	0.125205854597
KiC64.630500	218679.0	113442.0	0.518760374796
KiB48.630535	221083.0	197683.0	0.8941573979
KiD21.630530	232066.0	217045.0	0.935272724139
KiC6.630549	233092.0	115142.0	0.493976627254
KiC70.630679	238278.0	91091.0	0.382288755152
KiA12.630641	240943.0	106376.0	0.441498611705
KiA13.630478	245813.0	133774.0	0.544210436389
KiA16.630731	267346.0	5423.0	0.0202845750451
KiD17.630620	268559.0	70427.0	0.262240327079
KiA14.630468	270145.0	185962.0	0.688378463418
KiD24.630632	293324.0	237708.0	0.810393967081
KiC7.630730	293602.0	198349.0	0.675571011097
KiC9.630539	294256.0	175481.0	0.596354874667
KiD20.630615	303893.0	91457.0	0.300951321682
KiB32.630550	346733.0	308804.0	0.890610354365
------------
Mean =  0.679004263687 percent of seqs made it into OTU table
SD =  0.270841378926
